city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Zalakaros,46.5606,17.1228,Hungary,HU,Zala,,1936,1936
Kék,48.1167,21.8833,Hungary,HU,Szabolcs-Szatmár-Bereg,,1935,1935
Gégény,48.1500,21.9500,Hungary,HU,Szabolcs-Szatmár-Bereg,,1935,1935
Lábod,46.2014,17.4569,Hungary,HU,Somogy,,1935,1935
Dávod,46.0000,18.9167,Hungary,HU,Bács-Kiskun,,1935,1935
Mátraverebély,47.9793,19.7752,Hungary,HU,Nógrád,,1934,1934
Kaszaper,46.4667,20.8333,Hungary,HU,Békés,,1933,1933
Mátraderecske,47.9500,20.0860,Hungary,HU,Heves,,1926,1926
Vácrátót,47.7109,19.2353,Hungary,HU,Pest,,1924,1924
Berekböszörmény,47.0667,21.6833,Hungary,HU,Hajdú-Bihar,,1923,1923
Torony,47.2363,16.5371,Hungary,HU,Vas,,1920,1920
Csévharaszt,47.3000,19.4333,Hungary,HU,Pest,,1920,1920
Taszár,46.3762,17.9058,Hungary,HU,Somogy,,1915,1915
Pánd,47.3500,19.6333,Hungary,HU,Pest,,1912,1912
Csökmő,47.0333,21.3000,Hungary,HU,Hajdú-Bihar,,1912,1912
Rákócziújfalu,47.0598,20.2614,Hungary,HU,Jász-Nagykun-Szolnok,,1911,1911
Vámosgyörk,47.6850,19.9250,Hungary,HU,Heves,,1909,1909
Alap,46.8100,18.6805,Hungary,HU,Fejér,,1907,1907
Szurdokpüspöki,47.8520,19.6958,Hungary,HU,Nógrád,,1906,1906
Jászfelsőszentgyörgy,47.5000,19.8000,Hungary,HU,Jász-Nagykun-Szolnok,,1906,1906
Écs,47.5580,17.7053,Hungary,HU,Győr-Moson-Sopron,,1903,1903
Fehérvárcsurgó,47.2901,18.2687,Hungary,HU,Fejér,,1900,1900
Újszentiván,46.1833,20.1833,Hungary,HU,Csongrád,,1899,1899
Hejőbába,47.9093,20.9472,Hungary,HU,Borsod-Abaúj-Zemplén,,1899,1899
Kisléta,47.8333,22.0167,Hungary,HU,Szabolcs-Szatmár-Bereg,,1899,1899
Szihalom,47.7720,20.4830,Hungary,HU,Heves,,1899,1899
Farád,47.6055,17.2005,Hungary,HU,Győr-Moson-Sopron,,1895,1895
Nyirád,47.0034,17.4505,Hungary,HU,Veszprém,,1895,1895
Szentlőrinckáta,47.5167,19.7500,Hungary,HU,Pest,,1893,1893
Tállya,48.2347,21.2261,Hungary,HU,Borsod-Abaúj-Zemplén,,1892,1892
Noszvaj,47.9370,20.4750,Hungary,HU,Heves,,1891,1891
Madocsa,46.6880,18.9490,Hungary,HU,Tolna,,1891,1891
Tiszabezdéd,48.3667,22.1500,Hungary,HU,Szabolcs-Szatmár-Bereg,,1889,1889
Nyársapát,47.1012,19.8033,Hungary,HU,Pest,,1889,1889
Szokolya,47.8673,19.0079,Hungary,HU,Pest,,1889,1889
Rózsaszentmárton,47.7840,19.7410,Hungary,HU,Heves,,1883,1883
Kömlő,47.6010,20.4410,Hungary,HU,Heves,,1881,1881
Császár,47.5020,18.1421,Hungary,HU,Komárom-Esztergom,,1878,1878
Heréd,47.7090,19.6320,Hungary,HU,Heves,,1877,1877
Csetény,47.3177,17.9988,Hungary,HU,Veszprém,,1877,1877
Karancskeszi,48.1633,19.6996,Hungary,HU,Nógrád,,1877,1877
Mátraterenye,48.0328,19.9475,Hungary,HU,Nógrád,,1873,1873
Dunakiliti,47.9651,17.2885,Hungary,HU,Győr-Moson-Sopron,,1867,1867
Szentkirály,46.9178,19.9189,Hungary,HU,Bács-Kiskun,,1857,1857
Bajna,47.6521,18.5988,Hungary,HU,Komárom-Esztergom,,1856,1856
Járdánháza,48.1579,20.2513,Hungary,HU,Borsod-Abaúj-Zemplén,,1852,1852
Szentkirályszabadja,47.0572,17.9710,Hungary,HU,Veszprém,,1845,1845
Rimóc,48.0379,19.5298,Hungary,HU,Nógrád,,1844,1844
Aszaló,48.2212,20.9606,Hungary,HU,Borsod-Abaúj-Zemplén,,1843,1843
Kocsér,47.0000,19.9167,Hungary,HU,Pest,,1842,1842
Visegrád,47.7858,18.9702,Hungary,HU,Pest,,1841,1841
Kálmánháza,47.8833,21.5833,Hungary,HU,Szabolcs-Szatmár-Bereg,,1840,1840
Tar,47.9505,19.7413,Hungary,HU,Nógrád,,1839,1839
Kazár,48.0489,19.8514,Hungary,HU,Nógrád,,1839,1839
Ágasegyháza,46.8419,19.4475,Hungary,HU,Bács-Kiskun,,1837,1837
Piricse,47.7667,22.1500,Hungary,HU,Szabolcs-Szatmár-Bereg,,1834,1834
Balatonfenyves,46.7132,17.4801,Hungary,HU,Somogy,,1833,1833
Sármellék,46.7119,17.1693,Hungary,HU,Zala,,1828,1828
Ikrény,47.6530,17.5276,Hungary,HU,Győr-Moson-Sopron,,1826,1826
Soponya,47.0132,18.4555,Hungary,HU,Fejér,,1824,1824
Tarnaőrs,47.5980,20.0560,Hungary,HU,Heves,,1822,1822
Ököritófülpös,47.9181,22.5094,Hungary,HU,Szabolcs-Szatmár-Bereg,,1821,1821
Karcsa,48.3105,21.7973,Hungary,HU,Borsod-Abaúj-Zemplén,,1820,1820
Tiszabercel,48.1500,21.6500,Hungary,HU,Szabolcs-Szatmár-Bereg,,1819,1819
Leányvár,47.6827,18.7702,Hungary,HU,Komárom-Esztergom,,1818,1818
Tolcsva,48.2839,21.4462,Hungary,HU,Borsod-Abaúj-Zemplén,,1818,1818
Sirok,47.9311,20.1969,Hungary,HU,Heves,,1814,1814
Felcsút,47.4555,18.5848,Hungary,HU,Fejér,,1812,1812
Levél,47.8937,17.2005,Hungary,HU,Győr-Moson-Sopron,,1811,1811
Tatárszentgyörgy,47.0814,19.3697,Hungary,HU,Pest,,1811,1811
Bócsa,46.6000,19.5000,Hungary,HU,Bács-Kiskun,,1811,1811
Ságvár,46.8371,18.1020,Hungary,HU,Somogy,,1807,1807
Pap,48.2167,22.1500,Hungary,HU,Szabolcs-Szatmár-Bereg,,1805,1805
Tiszanagyfalu,48.0920,21.4720,Hungary,HU,Szabolcs-Szatmár-Bereg,,1804,1804
Kesznyéten,47.9670,21.0444,Hungary,HU,Borsod-Abaúj-Zemplén,,1800,1800
Halmaj,48.2463,20.9971,Hungary,HU,Borsod-Abaúj-Zemplén,,1799,1799
Galgamácsa,47.7000,19.3833,Hungary,HU,Pest,,1799,1799
Pálmonostora,46.6333,19.9500,Hungary,HU,Bács-Kiskun,,1798,1798
Dunaszekcső,46.0833,18.7667,Hungary,HU,Baranya,,1796,1796
Máriakálnok,47.8599,17.3217,Hungary,HU,Győr-Moson-Sopron,,1791,1791
Nagyszentjános,47.7104,17.8707,Hungary,HU,Győr-Moson-Sopron,,1791,1791
Tarnalelesz,48.0500,20.1830,Hungary,HU,Heves,,1785,1785
Csór,47.2039,18.2570,Hungary,HU,Fejér,,1785,1785
Ikervár,47.2093,16.8953,Hungary,HU,Vas,,1780,1780
Nagycserkesz,47.9667,21.5333,Hungary,HU,Szabolcs-Szatmár-Bereg,,1778,1778
Tázlár,46.5500,19.5167,Hungary,HU,Bács-Kiskun,,1776,1776
Nemesnádudvar,46.3333,19.0500,Hungary,HU,Bács-Kiskun,,1775,1775
Vértesacsa,47.3689,18.5789,Hungary,HU,Fejér,,1773,1773
Ricse,48.3258,21.9689,Hungary,HU,Borsod-Abaúj-Zemplén,,1769,1769
Váchartyán,47.7247,19.2596,Hungary,HU,Pest,,1767,1767
Csabacsůd,46.8330,20.6500,Hungary,HU,Békés,,1764,1764
Balatonszemes,46.8094,17.7711,Hungary,HU,Somogy,,1763,1763
Nyírtura,48.0167,21.8333,Hungary,HU,Szabolcs-Szatmár-Bereg,,1759,1759
Csopak,46.9783,17.9188,Hungary,HU,Veszprém,,1759,1759
Felsőszentiván,46.1950,19.1903,Hungary,HU,Bács-Kiskun,,1759,1759
Győrújfalu,47.7224,17.6084,Hungary,HU,Győr-Moson-Sopron,,1758,1758
Csákánydoroszló,46.9728,16.5044,Hungary,HU,Vas,,1757,1757
Somogyvár,46.5856,17.6501,Hungary,HU,Somogy,,1756,1756
Bakonyszentlászló,47.3875,17.8007,Hungary,HU,Győr-Moson-Sopron,,1753,1753
Sály,47.9481,20.6643,Hungary,HU,Borsod-Abaúj-Zemplén,,1752,1752
Nagyvázsony,46.9835,17.6941,Hungary,HU,Veszprém,,1751,1751
Fülöp,47.6000,22.0667,Hungary,HU,Hajdú-Bihar,,1748,1748
Fábiánháza,47.8462,22.3543,Hungary,HU,Szabolcs-Szatmár-Bereg,,1747,1747
Izsófalva,48.3098,20.6530,Hungary,HU,Borsod-Abaúj-Zemplén,,1746,1746
Jánkmajtis,47.9500,22.6500,Hungary,HU,Szabolcs-Szatmár-Bereg,,1736,1736
Enese,47.6457,17.4205,Hungary,HU,Győr-Moson-Sopron,,1734,1734
Petneháza,48.0667,22.0833,Hungary,HU,Szabolcs-Szatmár-Bereg,,1732,1732
Csávoly,46.1910,19.1470,Hungary,HU,Bács-Kiskun,,1731,1731
Besnyő,47.1891,18.7898,Hungary,HU,Fejér,,1729,1729
Tinnye,47.6167,18.7833,Hungary,HU,Pest,,1728,1728
Nádasdladány,47.1341,18.2357,Hungary,HU,Fejér,,1728,1728
Méra,48.3591,21.1523,Hungary,HU,Borsod-Abaúj-Zemplén,,1727,1727
Zsadány,46.9167,21.5000,Hungary,HU,Békés,,1726,1726
Tác,47.0793,18.4051,Hungary,HU,Fejér,,1723,1723
Németkér,46.7180,18.7650,Hungary,HU,Tolna,,1719,1719
Geszteréd,47.7667,21.7833,Hungary,HU,Szabolcs-Szatmár-Bereg,,1718,1718
Mosonszolnok,47.8500,17.1667,Hungary,HU,Győr-Moson-Sopron,,1715,1715
Ászár,47.5095,18.0031,Hungary,HU,Komárom-Esztergom,,1714,1714
Tiszasziget,46.1667,20.1667,Hungary,HU,Csongrád,,1714,1714
Vajszló,45.8633,17.9761,Hungary,HU,Baranya,,1709,1709
Tömörkény,46.6167,20.0333,Hungary,HU,Csongrád,,1706,1706
Újlengyel,47.2286,19.4522,Hungary,HU,Pest,,1703,1703
Bükkábrány,47.8884,20.6793,Hungary,HU,Borsod-Abaúj-Zemplén,,1697,1697
Katymár,46.0322,19.2108,Hungary,HU,Bács-Kiskun,,1697,1697
Vasmegyer,48.1167,21.8167,Hungary,HU,Szabolcs-Szatmár-Bereg,,1690,1690
Szabolcsveresmart,48.3000,22.0167,Hungary,HU,Szabolcs-Szatmár-Bereg,,1690,1690
Jászboldogháza,47.3667,20.0000,Hungary,HU,Jász-Nagykun-Szolnok,,1686,1686
Olaszliszka,48.2426,21.4302,Hungary,HU,Borsod-Abaúj-Zemplén,,1684,1684
Báta,46.1286,18.7703,Hungary,HU,Tolna,,1683,1683
Kisgyőr,48.0122,20.6893,Hungary,HU,Borsod-Abaúj-Zemplén,,1680,1680
Szederkény,46.0000,18.4500,Hungary,HU,Baranya,,1677,1677
Nógrádmegyer,48.0687,19.6240,Hungary,HU,Nógrád,,1676,1676
Pócspetri,47.8833,22.0000,Hungary,HU,Szabolcs-Szatmár-Bereg,,1674,1674
Mátranovák,48.0375,19.9839,Hungary,HU,Nógrád,,1673,1673
Érpatak,47.8000,21.7667,Hungary,HU,Szabolcs-Szatmár-Bereg,,1673,1673
Zalaapáti,46.7333,17.1167,Hungary,HU,Zala,,1671,1671
Győrladamér,47.7553,17.5622,Hungary,HU,Győr-Moson-Sopron,,1664,1664
Hernádkak,48.0925,20.9608,Hungary,HU,Borsod-Abaúj-Zemplén,,1664,1664
Lőkösháza,46.4333,21.2333,Hungary,HU,Békés,,1663,1663
Pátka,47.2763,18.4948,Hungary,HU,Fejér,,1662,1662
Pusztaföldvár,46.5333,20.8000,Hungary,HU,Békés,,1662,1662
Vámosszabadi,47.7566,17.6473,Hungary,HU,Győr-Moson-Sopron,,1659,1659
Tarnaméra,47.6560,20.1580,Hungary,HU,Heves,,1659,1659
Kakasd,46.3486,18.5910,Hungary,HU,Tolna,,1656,1656
Álmosd,47.4167,21.9833,Hungary,HU,Hajdú-Bihar,,1653,1653
Csomád,47.6667,19.2333,Hungary,HU,Pest,,1650,1650
Kunszállás,46.7667,19.7500,Hungary,HU,Bács-Kiskun,,1650,1650
Dudar,47.3072,17.9394,Hungary,HU,Veszprém,,1649,1649
Rábapaty,47.3000,16.9333,Hungary,HU,Vas,,1638,1638
Kaposfő,46.3586,17.6622,Hungary,HU,Somogy,,1637,1637
Murakeresztúr,46.3524,16.8777,Hungary,HU,Zala,,1635,1635
Szár,47.4775,18.5161,Hungary,HU,Fejér,,1635,1635
Felsőörs,47.0144,17.9522,Hungary,HU,Veszprém,,1631,1631
Alsóörs,46.9945,17.9736,Hungary,HU,Veszprém,,1631,1631
Monok,48.2102,21.1477,Hungary,HU,Borsod-Abaúj-Zemplén,,1631,1631
Ormosi Tanya,48.3364,20.6484,Hungary,HU,Borsod-Abaúj-Zemplén,,1630,1630
Pacsa,46.7205,17.0110,Hungary,HU,Zala,,1630,1630
Bana,47.6499,17.9212,Hungary,HU,Komárom-Esztergom,,1629,1629
Szomolya,47.8919,20.4964,Hungary,HU,Borsod-Abaúj-Zemplén,,1628,1628
Vámosmikola,47.9764,18.7833,Hungary,HU,Pest,,1626,1626
Fajsz,46.4180,18.9190,Hungary,HU,Bács-Kiskun,,1621,1621
Szilvásvárad,48.1040,20.3870,Hungary,HU,Heves,,1621,1621
Tardosbánya,47.6619,18.4442,Hungary,HU,Komárom-Esztergom,,1617,1617
Nagyfüged,47.6875,20.1063,Hungary,HU,Heves,,1615,1615
Mezőtárkány,47.7210,20.4760,Hungary,HU,Heves,,1612,1612
Kőtelek,47.3333,20.4500,Hungary,HU,Jász-Nagykun-Szolnok,,1611,1611
Ozora,46.7529,18.3985,Hungary,HU,Tolna,,1605,1605
Mezőnyárád,47.8471,20.6742,Hungary,HU,Borsod-Abaúj-Zemplén,,1603,1603
Varsány,48.0416,19.4889,Hungary,HU,Nógrád,,1603,1603
Dunasziget,47.9389,17.3513,Hungary,HU,Győr-Moson-Sopron,,1603,1603
Bajót,47.7272,18.5558,Hungary,HU,Komárom-Esztergom,,1602,1602
Hangony,48.2293,20.1975,Hungary,HU,Borsod-Abaúj-Zemplén,,1602,1602
Ladánybene,47.0333,19.4500,Hungary,HU,Bács-Kiskun,,1602,1602
Jásztelek,47.4821,20.0010,Hungary,HU,Jász-Nagykun-Szolnok,,1602,1602
Csépa,46.8000,20.1333,Hungary,HU,Jász-Nagykun-Szolnok,,1600,1600
Istenmezeje,48.0860,20.0550,Hungary,HU,Heves,,1600,1600
Győrtelek,47.9333,22.4333,Hungary,HU,Szabolcs-Szatmár-Bereg,,1599,1599
Szerep,47.2333,21.1500,Hungary,HU,Hajdú-Bihar,,1596,1596
Majosháza,47.2624,19.0015,Hungary,HU,Pest,,1594,1594
Miske,46.4333,19.0333,Hungary,HU,Bács-Kiskun,,1589,1589
Palotáshalom,47.7946,19.5986,Hungary,HU,Nógrád,,1588,1588
Somogyjád,46.4892,17.7119,Hungary,HU,Somogy,,1588,1588
Hegykő,47.6193,16.7941,Hungary,HU,Győr-Moson-Sopron,,1588,1588
Balatonszentgyörgy,46.6885,17.2953,Hungary,HU,Somogy,,1584,1584
Derekegyház,46.5833,20.3667,Hungary,HU,Csongrád,,1584,1584
Nagykörů,47.2764,20.4472,Hungary,HU,Jász-Nagykun-Szolnok,,1579,1579
Vácduka,47.7466,19.2099,Hungary,HU,Pest,,1578,1578
Tényő,47.5333,17.6500,Hungary,HU,Győr-Moson-Sopron,,1578,1578
Kurityán,48.3131,20.6238,Hungary,HU,Borsod-Abaúj-Zemplén,,1576,1576
Tiszakanyár,48.2500,21.9667,Hungary,HU,Szabolcs-Szatmár-Bereg,,1576,1576
Bak,46.7290,16.8444,Hungary,HU,Zala,,1572,1572
Szůcsi,47.8020,19.7620,Hungary,HU,Heves,,1569,1569
Somogyszob,46.2928,17.2958,Hungary,HU,Somogy,,1563,1563
Tiszajenő,47.0333,20.1500,Hungary,HU,Jász-Nagykun-Szolnok,,1562,1562
Szepetnek,46.4331,16.8979,Hungary,HU,Zala,,1562,1562
Pálfa,46.7120,18.6130,Hungary,HU,Tolna,,1561,1561
Karád,46.6919,17.8433,Hungary,HU,Somogy,,1561,1561
Csokonyavisonta,46.0810,17.4461,Hungary,HU,Somogy,,1561,1561
Gellénháza,46.7693,16.7862,Hungary,HU,Zala,,1558,1558
Mátraszőlős,47.9594,19.6889,Hungary,HU,Nógrád,,1555,1555
Tiszatenyő,47.1333,20.3833,Hungary,HU,Jász-Nagykun-Szolnok,,1554,1554
Zsáka,47.1333,21.4333,Hungary,HU,Hajdú-Bihar,,1554,1554
Szatmárcseke,48.0859,22.6310,Hungary,HU,Szabolcs-Szatmár-Bereg,,1553,1553
Csólyospálos,46.4178,19.8408,Hungary,HU,Bács-Kiskun,,1551,1551
Dunaalmás,47.7296,18.3217,Hungary,HU,Komárom-Esztergom,,1547,1547
Magyaralmás,47.2917,18.3234,Hungary,HU,Fejér,,1546,1546
Türje,46.9819,17.1053,Hungary,HU,Zala,,1546,1546
Gyöngyösoroszi,47.8260,19.8940,Hungary,HU,Heves,,1545,1545
Öreglak,46.6052,17.6251,Hungary,HU,Somogy,,1537,1537
Szendehely,47.8558,19.1030,Hungary,HU,Nógrád,,1535,1535
Pusztadobos,48.0667,22.2333,Hungary,HU,Szabolcs-Szatmár-Bereg,,1535,1535
Tiszaroff,47.4000,20.4500,Hungary,HU,Jász-Nagykun-Szolnok,,1535,1535
Nagylóc,48.0326,19.5759,Hungary,HU,Nógrád,,1532,1532
Tiszavárkony,47.0667,20.1833,Hungary,HU,Jász-Nagykun-Szolnok,,1529,1529
Karancsalja,48.1319,19.7561,Hungary,HU,Nógrád,,1527,1527
Dédestapolcsány,48.1803,20.4835,Hungary,HU,Borsod-Abaúj-Zemplén,,1526,1526
Sárkeresztes,47.2516,18.3531,Hungary,HU,Fejér,,1525,1525
Kékcse,48.2500,22.0000,Hungary,HU,Szabolcs-Szatmár-Bereg,,1524,1524
Darnózseli,47.8493,17.4267,Hungary,HU,Győr-Moson-Sopron,,1524,1524
Penc,47.8000,19.2500,Hungary,HU,Pest,,1522,1522
Foktő,46.5280,18.9230,Hungary,HU,Bács-Kiskun,,1521,1521
Ramocsaháza,48.0416,21.9880,Hungary,HU,Szabolcs-Szatmár-Bereg,,1517,1517
Kaposszekcső,46.3288,18.1289,Hungary,HU,Tolna,,1512,1512
Alsóvadász,48.2396,20.9039,Hungary,HU,Borsod-Abaúj-Zemplén,,1511,1511
Pusztamonostor,47.5500,19.8000,Hungary,HU,Jász-Nagykun-Szolnok,,1511,1511
Babócsa,46.0379,17.3445,Hungary,HU,Somogy,,1510,1510
Sarkadkeresztúr,46.8000,21.3833,Hungary,HU,Békés,,1509,1509
Legyesbénye,48.1620,21.1468,Hungary,HU,Borsod-Abaúj-Zemplén,,1504,1504
Balatonkeresztúr,46.6956,17.3715,Hungary,HU,Somogy,,1504,1504
Papkeszi,47.0806,18.0805,Hungary,HU,Veszprém,,1503,1503
Balotaszállás,46.3500,19.5333,Hungary,HU,Bács-Kiskun,,1499,1499
Drégelypalánk,48.0500,19.0500,Hungary,HU,Nógrád,,1496,1496
Görcsöny,45.9667,18.1333,Hungary,HU,Baranya,,1485,1485
Sajókeresztúr,48.1696,20.7761,Hungary,HU,Borsod-Abaúj-Zemplén,,1483,1483
Kölesd,46.5103,18.5904,Hungary,HU,Tolna,,1482,1482
Bükkaranyos,47.9859,20.7799,Hungary,HU,Borsod-Abaúj-Zemplén,,1478,1478
Vaszar,47.4032,17.5161,Hungary,HU,Veszprém,,1475,1475
Bátmonostor,46.1045,18.9296,Hungary,HU,Bács-Kiskun,,1473,1473
Újszentmargita,47.7333,21.1000,Hungary,HU,Hajdú-Bihar,,1473,1473
Hortobágy,47.5832,21.1517,Hungary,HU,Hajdú-Bihar,,1470,1470
Győrság,47.5756,17.7531,Hungary,HU,Győr-Moson-Sopron,,1465,1465
Kápolna,47.7591,20.2471,Hungary,HU,Heves,,1465,1465
Gyermely,47.5919,18.6418,Hungary,HU,Komárom-Esztergom,,1464,1464
Kötegyán,46.7333,21.4833,Hungary,HU,Békés,,1463,1463
Vilmány,48.4158,21.2312,Hungary,HU,Borsod-Abaúj-Zemplén,,1460,1460
Kutas,46.3347,17.4563,Hungary,HU,Somogy,,1458,1458
Kunadacs,46.9500,19.3167,Hungary,HU,Bács-Kiskun,,1458,1458
Nagyberki,46.3612,18.0076,Hungary,HU,Somogy,,1457,1457
Kálló,47.7513,19.4939,Hungary,HU,Nógrád,,1455,1455
Nagyvarsány,48.1667,22.2833,Hungary,HU,Szabolcs-Szatmár-Bereg,,1454,1454
Bakonyszombathely,47.4721,17.9602,Hungary,HU,Komárom-Esztergom,,1453,1453
Alcsútdoboz,47.4258,18.6026,Hungary,HU,Fejér,,1452,1452
Kincses,47.2645,18.2758,Hungary,HU,Fejér,,1451,1451
Söjtör,46.6727,16.8537,Hungary,HU,Zala,,1450,1450
Pereszteg,47.5927,16.7306,Hungary,HU,Győr-Moson-Sopron,,1449,1449
Szákszend,47.5571,18.1631,Hungary,HU,Komárom-Esztergom,,1447,1447
Tiszasüly,47.3880,20.3880,Hungary,HU,Jász-Nagykun-Szolnok,,1447,1447
Kőszárhegy,47.0907,18.3406,Hungary,HU,Fejér,,1446,1446
Kübekháza,46.1495,20.2763,Hungary,HU,Csongrád,,1446,1446
Nagysáp,47.6848,18.6016,Hungary,HU,Komárom-Esztergom,,1444,1444
Tárkány,47.5913,18.0037,Hungary,HU,Komárom-Esztergom,,1444,1444
Tiszapalkonya,47.8852,21.0552,Hungary,HU,Borsod-Abaúj-Zemplén,,1437,1437
Tiszatarján,47.8333,21.0002,Hungary,HU,Borsod-Abaúj-Zemplén,,1437,1437
Alsópáhok,46.7606,17.1735,Hungary,HU,Zala,,1427,1427
Őr,47.9833,22.2000,Hungary,HU,Szabolcs-Szatmár-Bereg,,1422,1422
Kunbaja,46.0850,19.4208,Hungary,HU,Bács-Kiskun,,1420,1420
Egerbakta,47.9350,20.2910,Hungary,HU,Heves,,1420,1420
Novajidrány,48.4031,21.1706,Hungary,HU,Borsod-Abaúj-Zemplén,,1419,1419
Tiszakürt,46.8833,20.1167,Hungary,HU,Jász-Nagykun-Szolnok,,1416,1416
Tetétlen,47.3161,21.3052,Hungary,HU,Hajdú-Bihar,,1416,1416
Kölcse,48.0506,22.7169,Hungary,HU,Szabolcs-Szatmár-Bereg,,1411,1411
Biri,47.8167,21.8500,Hungary,HU,Szabolcs-Szatmár-Bereg,,1407,1407
Dunaegyháza,46.8333,18.9500,Hungary,HU,Bács-Kiskun,,1406,1406
Lövő,47.5018,16.7852,Hungary,HU,Győr-Moson-Sopron,,1403,1403
Sukoró,47.2409,18.6010,Hungary,HU,Fejér,,1402,1402
Tiszatelek,48.2000,21.8000,Hungary,HU,Szabolcs-Szatmár-Bereg,,1400,1400
Nagyharsány,45.8469,18.3977,Hungary,HU,Baranya,,1399,1399
Petőfiszállás,46.6167,19.8333,Hungary,HU,Bács-Kiskun,,1399,1399
Csátalja,46.0360,18.9430,Hungary,HU,Bács-Kiskun,,1396,1396
Püspökhatvan,47.7667,19.3667,Hungary,HU,Pest,,1395,1395
Nógrád,47.9048,19.0516,Hungary,HU,Nógrád,,1395,1395
Pácin,48.3309,21.8309,Hungary,HU,Borsod-Abaúj-Zemplén,,1395,1395
Magyarcsanád,46.1670,20.6170,Hungary,HU,Csongrád,,1392,1392
Mesztegnyő,46.4982,17.4253,Hungary,HU,Somogy,,1391,1391
Acsa,47.7971,19.3815,Hungary,HU,Pest,,1390,1390
Végegyháza,46.3833,20.8667,Hungary,HU,Békés,,1390,1390
Ugod,47.3235,17.5994,Hungary,HU,Veszprém,,1389,1389
Sajópetri,48.0342,20.8895,Hungary,HU,Borsod-Abaúj-Zemplén,,1387,1387
Nagykamarás,46.4667,21.1167,Hungary,HU,Békés,,1383,1383
Sényő,48.0000,21.8833,Hungary,HU,Szabolcs-Szatmár-Bereg,,1381,1381
Tiszaörs,47.5167,20.8333,Hungary,HU,Jász-Nagykun-Szolnok,,1378,1378
Dejtár,48.0333,19.1667,Hungary,HU,Nógrád,,1377,1377
Nagykereki,47.1872,21.7877,Hungary,HU,Hajdú-Bihar,,1375,1375
Köröm,47.9825,20.9553,Hungary,HU,Borsod-Abaúj-Zemplén,,1374,1374
Kisapostag,46.8938,18.9317,Hungary,HU,Fejér,,1374,1374
Etes,48.1098,19.7188,Hungary,HU,Nógrád,,1374,1374
Bánhorváti,48.2253,20.5044,Hungary,HU,Borsod-Abaúj-Zemplén,,1373,1373
Tihany,46.9089,17.8792,Hungary,HU,Veszprém,,1369,1369
Pusztaszer,46.5500,19.9833,Hungary,HU,Csongrád,,1365,1365
Tibolddaróc,47.9213,20.6370,Hungary,HU,Borsod-Abaúj-Zemplén,,1362,1362
Pély,47.4940,20.3430,Hungary,HU,Heves,,1359,1359
Bodroghalom,48.3000,21.7052,Hungary,HU,Borsod-Abaúj-Zemplén,,1358,1358
Sárszentágota,46.9705,18.5616,Hungary,HU,Fejér,,1358,1358
Csókakő,47.3533,18.2731,Hungary,HU,Fejér,,1356,1356
Réde,47.4306,17.9186,Hungary,HU,Komárom-Esztergom,,1356,1356
Szakály,46.5244,18.3797,Hungary,HU,Tolna,,1352,1352
Pusztavacs,47.1714,19.5011,Hungary,HU,Pest,,1352,1352
Tevel,46.4115,18.4555,Hungary,HU,Tolna,,1351,1351
Szügy,48.0361,19.3209,Hungary,HU,Nógrád,,1349,1349
Vasszécseny,47.1828,16.7661,Hungary,HU,Vas,,1348,1348
Mernye,46.5090,17.8244,Hungary,HU,Somogy,,1348,1348
Buzsák,46.6431,17.5850,Hungary,HU,Somogy,,1347,1347
Látrány,46.7484,17.7462,Hungary,HU,Somogy,,1342,1342
Esztár,47.2833,21.7833,Hungary,HU,Hajdú-Bihar,,1335,1335
Novaj,47.8580,20.4780,Hungary,HU,Heves,,1332,1332
Bánréve,48.2984,20.3550,Hungary,HU,Borsod-Abaúj-Zemplén,,1331,1331
Pitvaras,46.3170,20.7330,Hungary,HU,Csongrád,,1331,1331
Kőröshegy,46.8333,17.9000,Hungary,HU,Somogy,,1330,1330
Tótvázsony,47.0091,17.7876,Hungary,HU,Veszprém,,1329,1329
Telekgerendás,46.6500,20.9667,Hungary,HU,Békés,,1324,1324
Sé,47.2429,16.5561,Hungary,HU,Vas,,1323,1323
Szeremle,46.1500,18.8833,Hungary,HU,Bács-Kiskun,,1322,1322
Verseg,47.7227,19.5506,Hungary,HU,Pest,,1321,1321
Egercsehi,48.0530,20.2610,Hungary,HU,Heves,,1320,1320
Szil,47.5014,17.2330,Hungary,HU,Győr-Moson-Sopron,,1319,1319
Tök,47.5667,18.7333,Hungary,HU,Pest,,1317,1317
Vizslás,48.0492,19.8202,Hungary,HU,Nógrád,,1316,1316
Vajdácska,48.3220,21.6540,Hungary,HU,Borsod-Abaúj-Zemplén,,1316,1316
Véménd,46.1500,18.6167,Hungary,HU,Baranya,,1315,1315
Fertőszéplak,47.6158,16.8380,Hungary,HU,Győr-Moson-Sopron,,1312,1312
Balatonendréd,46.8404,17.9781,Hungary,HU,Somogy,,1311,1311
Borota,46.2667,19.2333,Hungary,HU,Bács-Kiskun,,1309,1309
Nádasd,46.9667,16.6167,Hungary,HU,Vas,,1308,1308
Nagyberény,46.7978,18.1684,Hungary,HU,Somogy,,1305,1305
